hotel_id,country,region,resort_type,room_type,hotel_size_rooms,month,is_school_holiday,is_weekend,days_to_christmas,rate_eur_per_night
tennerhof_kitzbuhel,Austria,Europe,mountain,Junior Suite,40.0,5,0,0,229,970.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Junior Suite,40.0,6,0,0,180,2830.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Junior Suite,40.0,7,1,0,160,4950.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Junior Suite,40.0,8,1,1,137,2790.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Junior Suite,40.0,10,0,1,81,1170.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Junior Suite,40.0,12,1,0,2,7030.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Suite,40.0,1,0,0,345,7320.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Suite,40.0,2,1,0,315,8110.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Suite,40.0,3,0,0,280,7560.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Suite,40.0,4,1,0,251,4100.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Suite,40.0,5,0,0,229,1490.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Suite,40.0,6,0,0,180,3630.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Suite,40.0,7,1,0,160,7580.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Suite,40.0,8,1,1,137,4290.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Suite,40.0,10,0,1,81,1490.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Suite,40.0,12,1,0,2,9500.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Grand Suite,40.0,1,0,0,345,10280.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Grand Suite,40.0,2,1,0,315,11130.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Grand Suite,40.0,3,0,0,280,10860.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Grand Suite,40.0,4,1,0,251,5850.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Grand Suite,40.0,5,0,0,229,2040.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Grand Suite,40.0,6,0,0,180,5240.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Grand Suite,40.0,7,1,0,160,10730.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Grand Suite,40.0,8,1,1,137,6160.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Grand Suite,40.0,10,0,1,81,2120.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Grand Suite,40.0,12,1,0,2,13060.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Presidential Suite,40.0,1,0,0,345,15910.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Presidential Suite,40.0,2,1,0,315,17790.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Presidential Suite,40.0,3,0,0,280,16480.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Presidential Suite,40.0,4,1,0,251,9540.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Presidential Suite,40.0,5,0,0,229,3410.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Presidential Suite,40.0,6,0,0,180,8120.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Presidential Suite,40.0,7,1,0,160,15360.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Presidential Suite,40.0,8,1,1,137,9910.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Presidential Suite,40.0,10,0,1,81,2910.0
tennerhof_kitzbuhel,Austria,Europe,mountain,Presidential Suite,40.0,12,1,0,2,22080.0
badrutts_palace,Switzerland,Europe,mountain,Deluxe Room,157.0,1,0,0,345,4500.0
badrutts_palace,Switzerland,Europe,mountain,Deluxe Room,157.0,2,1,0,315,4870.0
badrutts_palace,Switzerland,Europe,mountain,Deluxe Room,157.0,3,0,0,280,2270.0
badrutts_palace,Switzerland,Europe,mountain,Deluxe Room,157.0,4,1,0,251,760.0
badrutts_palace,Switzerland,Europe,mountain,Deluxe Room,157.0,5,0,0,229,690.0
badrutts_palace,Switzerland,Europe,mountain,Deluxe Room,157.0,6,0,0,180,2480.0
badrutts_palace,Switzerland,Europe,mountain,Deluxe Room,157.0,7,1,0,160,4380.0
badrutts_palace,Switzerland,Europe,mountain,Deluxe Room,157.0,8,1,1,137,4120.0
badrutts_palace,Switzerland,Europe,mountain,Deluxe Room,157.0,10,0,1,81,900.0
badrutts_palace,Switzerland,Europe,mountain,Deluxe Room,157.0,12,1,0,2,5920.0
badrutts_palace,Switzerland,Europe,mountain,Superior Room,157.0,1,0,0,345,5530.0
badrutts_palace,Switzerland,Europe,mountain,Superior Room,157.0,2,1,0,315,5970.0
badrutts_palace,Switzerland,Europe,mountain,Superior Room,157.0,3,0,0,280,2960.0
badrutts_palace,Switzerland,Europe,mountain,Superior Room,157.0,4,1,0,251,1050.0
badrutts_palace,Switzerland,Europe,mountain,Superior Room,157.0,5,0,0,229,870.0
badrutts_palace,Switzerland,Europe,mountain,Superior Room,157.0,6,0,0,180,3010.0
badrutts_palace,Switzerland,Europe,mountain,Superior Room,157.0,7,1,0,160,5350.0
badrutts_palace,Switzerland,Europe,mountain,Superior Room,157.0,8,1,1,137,5230.0
badrutts_palace,Switzerland,Europe,mountain,Superior Room,157.0,10,0,1,81,960.0
badrutts_palace,Switzerland,Europe,mountain,Superior Room,157.0,12,1,0,2,7760.0
badrutts_palace,Switzerland,Europe,mountain,Junior Suite,157.0,1,0,0,345,7040.0
badrutts_palace,Switzerland,Europe,mountain,Junior Suite,157.0,2,1,0,315,9490.0
badrutts_palace,Switzerland,Europe,mountain,Junior Suite,157.0,3,0,0,280,3730.0
badrutts_palace,Switzerland,Europe,mountain,Junior Suite,157.0,4,1,0,251,1430.0
badrutts_palace,Switzerland,Europe,mountain,Junior Suite,157.0,5,0,0,229,1520.0
badrutts_palace,Switzerland,Europe,mountain,Junior Suite,157.0,6,0,0,180,4210.0
badrutts_palace,Switzerland,Europe,mountain,Junior Suite,157.0,7,1,0,160,7070.0
badrutts_palace,Switzerland,Europe,mountain,Junior Suite,157.0,8,1,1,137,7310.0
badrutts_palace,Switzerland,Europe,mountain,Junior Suite,157.0,10,0,1,81,1520.0
badrutts_palace,Switzerland,Europe,mountain,Junior Suite,157.0,12,1,0,2,10280.0
badrutts_palace,Switzerland,Europe,mountain,Suite,157.0,1,0,0,345,10250.0
badrutts_palace,Switzerland,Europe,mountain,Suite,157.0,2,1,0,315,11670.0
badrutts_palace,Switzerland,Europe,mountain,Suite,157.0,3,0,0,280,5070.0
badrutts_palace,Switzerland,Europe,mountain,Suite,157.0,4,1,0,251,2130.0
badrutts_palace,Switzerland,Europe,mountain,Suite,157.0,5,0,0,229,2070.0
badrutts_palace,Switzerland,Europe,mountain,Suite,157.0,6,0,0,180,5160.0
badrutts_palace,Switzerland,Europe,mountain,Suite,157.0,7,1,0,160,8970.0
badrutts_palace,Switzerland,Europe,mountain,Suite,157.0,8,1,1,137,10930.0
badrutts_palace,Switzerland,Europe,mountain,Suite,157.0,10,0,1,81,2070.0
badrutts_palace,Switzerland,Europe,mountain,Suite,157.0,12,1,0,2,14150.0
badrutts_palace,Switzerland,Europe,mountain,Grand Suite,157.0,1,0,0,345,14190.0
badrutts_palace,Switzerland,Europe,mountain,Grand Suite,157.0,2,1,0,315,16310.0
badrutts_palace,Switzerland,Europe,mountain,Grand Suite,157.0,3,0,0,280,7850.0
badrutts_palace,Switzerland,Europe,mountain,Grand Suite,157.0,4,1,0,251,2460.0
badrutts_palace,Switzerland,Europe,mountain,Grand Suite,157.0,5,0,0,229,2540.0
badrutts_palace,Switzerland,Europe,mountain,Grand Suite,157.0,6,0,0,180,8980.0
badrutts_palace,Switzerland,Europe,mountain,Grand Suite,157.0,7,1,0,160,13190.0
badrutts_palace,Switzerland,Europe,mountain,Grand Suite,157.0,8,1,1,137,16630.0
badrutts_palace,Switzerland,Europe,mountain,Grand Suite,157.0,10,0,1,81,3310.0
badrutts_palace,Switzerland,Europe,mountain,Grand Suite,157.0,12,1,0,2,24270.0
badrutts_palace,Switzerland,Europe,mountain,Presidential Suite,157.0,1,0,0,345,19730.0
badrutts_palace,Switzerland,Europe,mountain,Presidential Suite,157.0,2,1,0,315,26690.0
badrutts_palace,Switzerland,Europe,mountain,Presidential Suite,157.0,3,0,0,280,12260.0
badrutts_palace,Switzerland,Europe,mountain,Presidential Suite,157.0,4,1,0,251,4560.0
badrutts_palace,Switzerland,Europe,mountain,Presidential Suite,157.0,5,0,0,229,4650.0
badrutts_palace,Switzerland,Europe,mountain,Presidential Suite,157.0,6,0,0,180,12680.0
badrutts_palace,Switzerland,Europe,mountain,Presidential Suite,157.0,7,1,0,160,21250.0
badrutts_palace,Switzerland,Europe,mountain,Presidential Suite,157.0,8,1,1,137,22340.0
badrutts_palace,Switzerland,Europe,mountain,Presidential Suite,157.0,10,0,1,81,4100.0
badrutts_palace,Switzerland,Europe,mountain,Presidential Suite,157.0,12,1,0,2,25900.0
the_alpina_gstaad,Switzerland,Europe,mountain,Deluxe Room,56.0,1,0,0,345,3800.0
the_alpina_gstaad,Switzerland,Europe,mountain,Deluxe Room,56.0,2,1,0,315,4410.0
the_alpina_gstaad,Switzerland,Europe,mountain,Deluxe Room,56.0,3,0,0,280,2100.0
the_alpina_gstaad,Switzerland,Europe,mountain,Deluxe Room,56.0,4,1,0,251,580.0
the_alpina_gstaad,Switzerland,Europe,mountain,Deluxe Room,56.0,5,0,0,229,610.0
the_alpina_gstaad,Switzerland,Europe,mountain,Deluxe Room,56.0,6,0,0,180,1920.0
the_alpina_gstaad,Switzerland,Europe,mountain,Deluxe Room,56.0,7,1,0,160,3940.0
the_alpina_gstaad,Switzerland,Europe,mountain,Deluxe Room,56.0,8,1,1,137,3620.0
the_alpina_gstaad,Switzerland,Europe,mountain,Deluxe Room,56.0,10,0,1,81,850.0
the_alpina_gstaad,Switzerland,Europe,mountain,Deluxe Room,56.0,12,1,0,2,4480.0
the_alpina_gstaad,Switzerland,Europe,mountain,Superior Room,,1,0,0,345,4360.0
the_alpina_gstaad,Switzerland,Europe,mountain,Superior Room,56.0,2,1,0,315,4820.0
the_alpina_gstaad,Switzerland,Europe,mountain,Superior Room,56.0,3,0,0,280,2710.0
the_alpina_gstaad,Switzerland,Europe,mountain,Superior Room,56.0,4,1,0,251,1010.0
the_alpina_gstaad,Switzerland,Europe,mountain,Superior Room,56.0,5,0,0,229,900.0
the_alpina_gstaad,Switzerland,Europe,mountain,Superior Room,56.0,6,0,0,180,2740.0
the_alpina_gstaad,Switzerland,Europe,mountain,Superior Room,56.0,7,1,0,160,4400.0
the_alpina_gstaad,Switzerland,Europe,mountain,Superior Room,56.0,8,1,1,137,5320.0
the_alpina_gstaad,Switzerland,Europe,mountain,Superior Room,56.0,10,0,1,81,1090.0
the_alpina_gstaad,Switzerland,Europe,mountain,Superior Room,56.0,12,1,0,2,6020.0
the_alpina_gstaad,Switzerland,Europe,mountain,Junior Suite,56.0,1,0,0,345,5950.0
the_alpina_gstaad,Switzerland,Europe,mountain,Junior Suite,56.0,2,1,0,315,7730.0
the_alpina_gstaad,Switzerland,Europe,mountain,Junior Suite,56.0,3,0,0,280,3500.0
the_alpina_gstaad,Switzerland,Europe,mountain,Junior Suite,56.0,4,1,0,251,1300.0
the_alpina_gstaad,Switzerland,Europe,mountain,Junior Suite,56.0,5,0,0,229,1210.0
the_alpina_gstaad,Switzerland,Europe,mountain,Junior Suite,56.0,6,0,0,180,3350.0
the_alpina_gstaad,Switzerland,Europe,mountain,Junior Suite,56.0,7,1,0,160,6070.0
the_alpina_gstaad,Switzerland,Europe,mountain,Junior Suite,56.0,8,1,1,137,6990.0
the_alpina_gstaad,Switzerland,Europe,mountain,Junior Suite,56.0,10,0,1,81,1230.0
the_alpina_gstaad,Switzerland,Europe,mountain,Junior Suite,56.0,12,1,0,2,8890.0
the_alpina_gstaad,Switzerland,Europe,mountain,Suite,56.0,1,0,0,345,9390.0
the_alpina_gstaad,Switzerland,Europe,mountain,Suite,56.0,2,1,0,315,9040.0
the_alpina_gstaad,Switzerland,Europe,mountain,Suite,56.0,3,0,0,280,4920.0
the_alpina_gstaad,Switzerland,Europe,mountain,Suite,56.0,4,1,0,251,1650.0
the_alpina_gstaad,Switzerland,Europe,mountain,Suite,56.0,5,0,0,229,1650.0
the_alpina_gstaad,Switzerland,Europe,mountain,Suite,56.0,6,0,0,180,4860.0
the_alpina_gstaad,Switzerland,Europe,mountain,Suite,56.0,7,1,0,160,9500.0
the_alpina_gstaad,Switzerland,Europe,mountain,Suite,56.0,8,1,1,137,9160.0
the_alpina_gstaad,Switzerland,Europe,mountain,Suite,56.0,10,0,1,81,1660.0
the_alpina_gstaad,Switzerland,Europe,mountain,Suite,56.0,12,1,0,2,12040.0
the_alpina_gstaad,Switzerland,Europe,mountain,Grand Suite,56.0,1,0,0,345,12950.0
the_alpina_gstaad,Switzerland,Europe,mountain,Grand Suite,56.0,2,1,0,315,14300.0
the_alpina_gstaad,Switzerland,Europe,mountain,Grand Suite,56.0,3,0,0,280,7140.0
the_alpina_gstaad,Switzerland,Europe,mountain,Grand Suite,56.0,4,1,0,251,2690.0
the_alpina_gstaad,Switzerland,Europe,mountain,Grand Suite,56.0,5,0,0,229,2380.0
the_alpina_gstaad,Switzerland,Europe,mountain,Grand Suite,56.0,6,0,0,180,6520.0
the_alpina_gstaad,Switzerland,Europe,mountain,Grand Suite,56.0,7,1,0,160,13410.0
the_alpina_gstaad,Switzerland,Europe,mountain,Grand Suite,56.0,8,1,1,137,14070.0
the_alpina_gstaad,Switzerland,Europe,mountain,Grand Suite,56.0,10,0,1,81,2510.0
the_alpina_gstaad,Switzerland,Europe,mountain,Grand Suite,56.0,12,1,0,2,20100.0
the_alpina_gstaad,Switzerland,Europe,mountain,Presidential Suite,56.0,1,0,0,345,18150.0
the_alpina_gstaad,Switzerland,Europe,mountain,Presidential Suite,56.0,2,1,0,315,23210.0
the_alpina_gstaad,Switzerland,Europe,mountain,Presidential Suite,56.0,3,0,0,280,11710.0
the_alpina_gstaad,Switzerland,Europe,mountain,Presidential Suite,56.0,4,1,0,251,3410.0
the_alpina_gstaad,Switzerland,Europe,mountain,Presidential Suite,56.0,5,0,0,229,3470.0
the_alpina_gstaad,Switzerland,Europe,mountain,Presidential Suite,56.0,6,0,0,180,11370.0
the_alpina_gstaad,Switzerland,Europe,mountain,Presidential Suite,56.0,7,1,0,160,18740.0
the_alpina_gstaad,Switzerland,Europe,mountain,Presidential Suite,56.0,8,1,1,137,20820.0
the_alpina_gstaad,Switzerland,Europe,mountain,Presidential Suite,56.0,10,0,1,81,3500.0
the_alpina_gstaad,Switzerland,Europe,mountain,Presidential Suite,56.0,12,1,0,2,23570.0
hotel_de_paris_mc,Monaco,Europe,city,Deluxe Room,210.0,1,0,0,345,890.0
hotel_de_paris_mc,Monaco,Europe,city,Deluxe Room,210.0,2,1,0,315,1140.0
hotel_de_paris_mc,Monaco,Europe,city,Deluxe Room,210.0,3,0,0,280,790.0
hotel_de_paris_mc,Monaco,Europe,city,Deluxe Room,210.0,4,1,0,251,2220.0
hotel_de_paris_mc,Monaco,Europe,city,Deluxe Room,210.0,5,0,0,229,6630.0
hotel_de_paris_mc,Monaco,Europe,city,Deluxe Room,210.0,6,0,0,180,3950.0
hotel_de_paris_mc,Monaco,Europe,city,Deluxe Room,210.0,7,1,0,160,4020.0
hotel_de_paris_mc,Monaco,Europe,city,Deluxe Room,210.0,8,1,1,137,4610.0
hotel_de_paris_mc,Monaco,Europe,city,Deluxe Room,210.0,10,0,1,81,1000.0
hotel_de_paris_mc,Monaco,Europe,city,Deluxe Room,210.0,12,1,0,2,1080.0
hotel_de_paris_mc,Monaco,Europe,city,Superior Room,210.0,1,0,0,345,1100.0
hotel_de_paris_mc,Monaco,Europe,city,Superior Room,210.0,2,1,0,315,1130.0
hotel_de_paris_mc,Monaco,Europe,city,Superior Room,210.0,3,0,0,280,1040.0
hotel_de_paris_mc,Monaco,Europe,city,Superior Room,210.0,4,1,0,251,2900.0
hotel_de_paris_mc,Monaco,Europe,city,Superior Room,210.0,5,0,0,229,8890.0
hotel_de_paris_mc,Monaco,Europe,city,Superior Room,210.0,6,0,0,180,4990.0
hotel_de_paris_mc,Monaco,Europe,city,Superior Room,210.0,7,1,0,160,5440.0
hotel_de_paris_mc,Monaco,Europe,city,Superior Room,210.0,8,1,1,137,6240.0
hotel_de_paris_mc,Monaco,Europe,city,Superior Room,210.0,10,0,1,81,1300.0
hotel_de_paris_mc,Monaco,Europe,city,Superior Room,210.0,12,1,0,2,1680.0
hotel_de_paris_mc,Monaco,Europe,city,Junior Suite,210.0,1,0,0,345,1430.0
hotel_de_paris_mc,Monaco,Europe,city,Junior Suite,210.0,2,1,0,315,1570.0
hotel_de_paris_mc,Monaco,Europe,city,Junior Suite,210.0,3,0,0,280,1450.0
hotel_de_paris_mc,Monaco,Europe,city,Junior Suite,210.0,4,1,0,251,4010.0
hotel_de_paris_mc,Monaco,Europe,city,Junior Suite,210.0,5,0,0,229,11540.0
hotel_de_paris_mc,Monaco,Europe,city,Junior Suite,210.0,6,0,0,180,7020.0
hotel_de_paris_mc,Monaco,Europe,city,Junior Suite,210.0,7,1,0,160,6810.0
hotel_de_paris_mc,Monaco,Europe,city,Junior Suite,210.0,8,1,1,137,7630.0
hotel_de_paris_mc,Monaco,Europe,city,Junior Suite,210.0,10,0,1,81,1500.0
hotel_de_paris_mc,Monaco,Europe,city,Junior Suite,210.0,12,1,0,2,2560.0
hotel_de_paris_mc,Monaco,Europe,city,Suite,210.0,1,0,0,345,2050.0
hotel_de_paris_mc,Monaco,Europe,city,Suite,,2,1,0,315,2640.0
hotel_de_paris_mc,Monaco,Europe,city,Suite,210.0,3,0,0,280,2380.0
hotel_de_paris_mc,Monaco,Europe,city,Suite,210.0,4,1,0,251,5950.0
hotel_de_paris_mc,Monaco,Europe,city,Suite,210.0,5,0,0,229,18170.0
hotel_de_paris_mc,Monaco,Europe,city,Suite,210.0,6,0,0,180,10670.0
hotel_de_paris_mc,Monaco,Europe,city,Suite,210.0,7,1,0,160,10000.0
hotel_de_paris_mc,Monaco,Europe,city,Suite,210.0,8,1,1,137,9520.0
hotel_de_paris_mc,Monaco,Europe,city,Suite,210.0,10,0,1,81,2170.0
hotel_de_paris_mc,Monaco,Europe,city,Suite,210.0,12,1,0,2,2930.0
hotel_de_paris_mc,Monaco,Europe,city,Grand Suite,210.0,1,0,0,345,3040.0
hotel_de_paris_mc,Monaco,Europe,city,Grand Suite,210.0,2,1,0,315,3700.0
hotel_de_paris_mc,Monaco,Europe,city,Grand Suite,210.0,3,0,0,280,2730.0
hotel_de_paris_mc,Monaco,Europe,city,Grand Suite,210.0,4,1,0,251,9000.0
hotel_de_paris_mc,Monaco,Europe,city,Grand Suite,210.0,5,0,0,229,26700.0
hotel_de_paris_mc,Monaco,Europe,city,Grand Suite,210.0,6,0,0,180,15800.0
hotel_de_paris_mc,Monaco,Europe,city,Grand Suite,210.0,7,1,0,160,15850.0
hotel_de_paris_mc,Monaco,Europe,city,Grand Suite,210.0,8,1,1,137,14980.0
hotel_de_paris_mc,Monaco,Europe,city,Grand Suite,210.0,10,0,1,81,2970.0
hotel_de_paris_mc,Monaco,Europe,city,Grand Suite,210.0,12,1,0,2,4780.0
hotel_de_paris_mc,Monaco,Europe,city,Presidential Suite,210.0,1,0,0,345,4530.0
hotel_de_paris_mc,Monaco,Europe,city,Presidential Suite,210.0,2,1,0,315,4680.0
hotel_de_paris_mc,Monaco,Europe,city,Presidential Suite,210.0,3,0,0,280,4020.0
hotel_de_paris_mc,Monaco,Europe,city,Presidential Suite,210.0,4,1,0,251,11420.0
hotel_de_paris_mc,Monaco,Europe,city,Presidential Suite,210.0,5,0,0,229,36200.0
hotel_de_paris_mc,Monaco,Europe,city,Presidential Suite,210.0,6,0,0,180,23300.0
hotel_de_paris_mc,Monaco,Europe,city,Presidential Suite,210.0,7,1,0,160,22630.0
hotel_de_paris_mc,Monaco,Europe,city,Presidential Suite,210.0,8,1,1,137,21360.0
hotel_de_paris_mc,Monaco,Europe,city,Presidential Suite,210.0,10,0,1,81,5120.0
hotel_de_paris_mc,Monaco,Europe,city,Presidential Suite,210.0,12,1,0,2,6750.0
airelles_val_disere,France,Europe,mountain,Deluxe Room,32.0,1,0,0,345,3520.0
airelles_val_disere,France,Europe,mountain,Deluxe Room,32.0,2,1,0,315,4100.0
airelles_val_disere,France,Europe,mountain,Deluxe Room,32.0,3,0,0,280,3250.0
airelles_val_disere,France,Europe,mountain,Deluxe Room,32.0,4,1,0,251,2140.0
airelles_val_disere,France,Europe,mountain,Deluxe Room,32.0,5,0,0,229,620.0
airelles_val_disere,France,Europe,mountain,Deluxe Room,32.0,6,0,0,180,650.0
airelles_val_disere,France,Europe,mountain,Deluxe Room,32.0,7,1,0,160,650.0
airelles_val_disere,France,Europe,mountain,Deluxe Room,32.0,8,1,1,137,660.0
airelles_val_disere,France,Europe,mountain,Deluxe Room,32.0,10,0,1,81,760.0
airelles_val_disere,France,Europe,mountain,Deluxe Room,32.0,12,1,0,2,4950.0
airelles_val_disere,France,Europe,mountain,Superior Room,32.0,1,0,0,345,3980.0
airelles_val_disere,France,Europe,mountain,Superior Room,32.0,2,1,0,315,5600.0
airelles_val_disere,France,Europe,mountain,Superior Room,32.0,3,0,0,280,4010.0
airelles_val_disere,France,Europe,mountain,Superior Room,32.0,4,1,0,251,2380.0
airelles_val_disere,France,Europe,mountain,Superior Room,32.0,5,0,0,229,870.0
airelles_val_disere,France,Europe,mountain,Superior Room,32.0,6,0,0,180,950.0
airelles_val_disere,France,Europe,mountain,Superior Room,32.0,7,1,0,160,750.0
airelles_val_disere,France,Europe,mountain,Superior Room,32.0,8,1,1,137,900.0
airelles_val_disere,France,Europe,mountain,Superior Room,32.0,10,0,1,81,870.0
airelles_val_disere,France,Europe,mountain,Superior Room,32.0,12,1,0,2,5910.0
airelles_val_disere,France,Europe,mountain,Junior Suite,32.0,1,0,0,345,5930.0
airelles_val_disere,France,Europe,mountain,Junior Suite,32.0,2,1,0,315,7630.0
airelles_val_disere,France,Europe,mountain,Junior Suite,32.0,3,0,0,280,6180.0
airelles_val_disere,France,Europe,mountain,Junior Suite,32.0,4,1,0,251,3750.0
airelles_val_disere,France,Europe,mountain,Junior Suite,32.0,5,0,0,229,1130.0
airelles_val_disere,France,Europe,mountain,Junior Suite,32.0,6,0,0,180,1130.0
airelles_val_disere,France,Europe,mountain,Junior Suite,32.0,7,1,0,160,1320.0
airelles_val_disere,France,Europe,mountain,Junior Suite,32.0,8,1,1,137,1160.0
airelles_val_disere,France,Europe,mountain,Junior Suite,32.0,10,0,1,81,1300.0
airelles_val_disere,France,Europe,mountain,Junior Suite,32.0,12,1,0,2,8040.0
airelles_val_disere,France,Europe,mountain,Suite,32.0,1,0,0,345,7650.0
airelles_val_disere,France,Europe,mountain,Suite,32.0,2,1,0,315,9260.0
airelles_val_disere,France,Europe,mountain,Suite,32.0,3,0,0,280,8640.0
airelles_val_disere,France,Europe,mountain,Suite,32.0,4,1,0,251,5080.0
airelles_val_disere,France,Europe,mountain,Suite,32.0,5,0,0,229,1750.0
airelles_val_disere,France,Europe,mountain,Suite,32.0,6,0,0,180,1480.0
airelles_val_disere,France,Europe,mountain,Suite,32.0,7,1,0,160,1480.0
airelles_val_disere,France,Europe,mountain,Suite,32.0,8,1,1,137,1530.0
airelles_val_disere,France,Europe,mountain,Suite,32.0,10,0,1,81,1930.0
airelles_val_disere,France,Europe,mountain,Suite,32.0,12,1,0,2,11980.0
airelles_val_disere,France,Europe,mountain,Grand Suite,32.0,1,0,0,345,11660.0
airelles_val_disere,France,Europe,mountain,Grand Suite,32.0,2,1,0,315,12140.0
airelles_val_disere,France,Europe,mountain,Grand Suite,32.0,3,0,0,280,12230.0
airelles_val_disere,France,Europe,mountain,Grand Suite,32.0,4,1,0,251,7220.0
airelles_val_disere,France,Europe,mountain,Grand Suite,32.0,5,0,0,229,2120.0
airelles_val_disere,France,Europe,mountain,Grand Suite,32.0,6,0,0,180,2630.0
airelles_val_disere,France,Europe,mountain,Grand Suite,32.0,7,1,0,160,2590.0
airelles_val_disere,France,Europe,mountain,Grand Suite,32.0,8,1,1,137,2700.0
airelles_val_disere,France,Europe,mountain,Grand Suite,32.0,10,0,1,81,2180.0
airelles_val_disere,France,Europe,mountain,Grand Suite,32.0,12,1,0,2,16990.0
airelles_val_disere,France,Europe,mountain,Presidential Suite,32.0,1,0,0,345,18600.0
airelles_val_disere,France,Europe,mountain,Presidential Suite,32.0,2,1,0,315,19920.0
airelles_val_disere,France,Europe,mountain,Presidential Suite,32.0,3,0,0,280,19230.0
airelles_val_disere,France,Europe,mountain,Presidential Suite,32.0,4,1,0,251,10610.0
airelles_val_disere,France,Europe,mountain,Presidential Suite,32.0,5,0,0,229,3390.0
airelles_val_disere,France,Europe,mountain,Presidential Suite,32.0,6,0,0,180,3870.0
airelles_val_disere,France,Europe,mountain,Presidential Suite,32.0,7,1,0,160,3490.0
airelles_val_disere,France,Europe,mountain,Presidential Suite,32.0,8,1,1,137,4050.0
airelles_val_disere,France,Europe,mountain,Presidential Suite,32.0,10,0,1,81,3920.0
airelles_val_disere,France,Europe,mountain,Presidential Suite,32.0,12,1,0,2,22390.0
chateau_messardiere,France,Europe,beach,Deluxe Room,117.0,1,0,0,345,460.0
chateau_messardiere,France,Europe,beach,Deluxe Room,117.0,2,1,0,315,540.0
chateau_messardiere,France,Europe,beach,Deluxe Room,117.0,3,0,0,280,440.0
chateau_messardiere,France,Europe,beach,Deluxe Room,117.0,4,1,0,251,500.0
chateau_messardiere,France,Europe,beach,Deluxe Room,117.0,5,0,0,229,1640.0
chateau_messardiere,France,Europe,beach,Deluxe Room,117.0,6,0,0,180,2560.0
chateau_messardiere,France,Europe,beach,Deluxe Room,117.0,7,1,0,160,2830.0
chateau_messardiere,France,Europe,beach,Deluxe Room,117.0,8,1,1,137,2980.0
chateau_messardiere,France,Europe,beach,Deluxe Room,117.0,10,0,1,81,1530.0
chateau_messardiere,France,Europe,beach,Deluxe Room,117.0,12,1,0,2,790.0
chateau_messardiere,France,Europe,beach,Superior Room,117.0,1,0,0,345,670.0
chateau_messardiere,France,Europe,beach,Superior Room,117.0,2,1,0,315,790.0
chateau_messardiere,France,Europe,beach,Superior Room,117.0,3,0,0,280,620.0
chateau_messardiere,France,Europe,beach,Superior Room,117.0,4,1,0,251,590.0
chateau_messardiere,France,Europe,beach,Superior Room,117.0,5,0,0,229,2160.0
chateau_messardiere,France,Europe,beach,Superior Room,117.0,6,0,0,180,3220.0
chateau_messardiere,France,Europe,beach,Superior Room,117.0,7,1,0,160,3450.0
chateau_messardiere,France,Europe,beach,Superior Room,117.0,8,1,1,137,3960.0
chateau_messardiere,France,Europe,beach,Superior Room,117.0,10,0,1,81,2200.0
chateau_messardiere,France,Europe,beach,Superior Room,117.0,12,1,0,2,1070.0
chateau_messardiere,France,Europe,beach,Junior Suite,117.0,1,0,0,345,750.0
chateau_messardiere,France,Europe,beach,Junior Suite,117.0,2,1,0,315,1000.0
chateau_messardiere,France,Europe,beach,Junior Suite,117.0,3,0,0,280,820.0
chateau_messardiere,France,Europe,beach,Junior Suite,117.0,4,1,0,251,840.0
chateau_messardiere,France,Europe,beach,Junior Suite,117.0,5,0,0,229,2830.0
chateau_messardiere,France,Europe,beach,Junior Suite,117.0,6,0,0,180,4280.0
chateau_messardiere,France,Europe,beach,Junior Suite,117.0,7,1,0,160,4460.0
chateau_messardiere,France,Europe,beach,Junior Suite,117.0,8,1,1,137,5270.0
